Cycle,Block device statistics (per device),Scheduler accounting (per CPU),Infiniband usage (default),Infiniband usage (ext),InfiniBand usage (sw),Intel Haswell Processor (HSW) (per core),intel_hsw_cbo,intel_hsw_hau,intel_hsw_imc,intel_hsw_pcu,intel_hsw_qpi,intel_hsw_r2pci,intel_rapl,Memory usage (per socket),Network device usage (per device),NFS system usage,NUMA statistics (per socket),Process statistics,SysV shared memory segment usage,Ram-backed filesystem usage (per mount),Dentry/file/inode cache usage,Virtual memory statistics
14:17:39,3519134.5,17137.458333333332,0.0,123726535.0,308955751.0,382515455413.25,185601859427.75,901887181052.25,23532710143.875,91657471967.5,150402218697.5,719173742924.0,64967599.0,12013452416.0,10785199.6,110669.5,2373094.5,714679.0,0.0,65751042.0,9580.0,5109190.0
14:27:39,3519134.5,17137.458333333332,0.0,123726535.0,308955751.0,382515455413.25,185601859427.75,901887181052.25,23532710143.875,91657471967.5,150402218697.5,719173742924.0,64967599.0,12013452416.0,10785199.6,110669.5,2373094.5,714679.0,0.0,65751042.0,9580.0,5109190.0
13:17:39,3602570.5,25708.625,0.0,124157533.0,310029580.0,583354589742.0416,280263878871.9583,1350374225634.25,35887128746.75,118782433502.5,229527708297.75,1093710170178.5,98487612.0,11983541888.0,10902612.2,110669.5,2388180.5,748252.0,0.0,65751042.0,9613.0,5235393.0
13:27:39,3602570.5,25708.625,0.0,124157533.0,310029580.0,583354589742.0416,280263878871.9583,1350374225634.25,35887128746.75,118782433502.5,229527708297.75,1093710170178.5,98487612.0,11983541888.0,10902612.2,110669.5,2388180.5,748252.0,0.0,65751042.0,9613.0,5235393.0
13:37:39,3602570.5,25708.625,0.0,124157533.0,310029580.0,583354589742.0416,280263878871.9583,1350374225634.25,35887128746.75,118782433502.5,229527708297.75,1093710170178.5,98487612.0,11983541888.0,10902612.2,110669.5,2388180.5,748252.0,0.0,65751042.0,9613.0,5235393.0
13:47:39,3602570.5,25708.625,0.0,124157533.0,310029580.0,583354589742.0416,280263878871.9583,1350374225634.25,35887128746.75,118782433502.5,229527708297.75,1093710170178.5,98487612.0,11983541888.0,10902612.2,110669.5,2388180.5,748252.0,0.0,65751042.0,9613.0,5235393.0
13:57:39,3602570.5,25708.625,0.0,124157533.0,310029580.0,583354589742.0416,280263878871.9583,1350374225634.25,35887128746.75,118782433502.5,229527708297.75,1093710170178.5,98487612.0,11983541888.0,10902612.2,110669.5,2388180.5,748252.0,0.0,65751042.0,9613.0,5235393.0
14:07:39,3602570.5,25708.625,0.0,124157533.0,310029580.0,583354589742.0416,280263878871.9583,1350374225634.25,35887128746.75,118782433502.5,229527708297.75,1093710170178.5,98487612.0,11983541888.0,10902612.2,110669.5,2388180.5,748252.0,0.0,65751042.0,9613.0,5235393.0
14:17:39,3602570.5,25708.625,0.0,124157533.0,310029580.0,583354589742.0416,280263878871.9583,1350374225634.25,35887128746.75,118782433502.5,229527708297.75,1093710170178.5,98487612.0,11983541888.0,10902612.2,110669.5,2388180.5,748252.0,0.0,65751042.0,9613.0,5235393.0
14:27:39,3602570.5,25708.625,0.0,124157533.0,310029580.0,583354589742.0416,280263878871.9583,1350374225634.25,35887128746.75,118782433502.5,229527708297.75,1093710170178.5,98487612.0,11983541888.0,10902612.2,110669.5,2388180.5,748252.0,0.0,65751042.0,9613.0,5235393.0
13:17:39,3691778.5,34279.791666666664,0.0,124590276.0,311107732.0,783964767198.5416,372035821964.6667,1803469676473.5,48221314268.75,129966050983.0,308425970165.5,1463267132933.5,2148439409.5,11953424768.0,11014566.8,110705.0,2404221.0,782613.0,0.0,65751042.0,9615.0,5369260.0
13:27:39,3691778.5,34279.791666666664,0.0,124590276.0,311107732.0,783964767198.5416,372035821964.6667,1803469676473.5,48221314268.75,129966050983.0,308425970165.5,1463267132933.5,2148439409.5,11953424768.0,11014566.8,110705.0,2404221.0,782613.0,0.0,65751042.0,9615.0,5369260.0
13:37:39,3691778.5,34279.791666666664,0.0,124590276.0,311107732.0,783964767198.5416,372035821964.6667,1803469676473.5,48221314268.75,129966050983.0,308425970165.5,1463267132933.5,2148439409.5,11953424768.0,11014566.8,110705.0,2404221.0,782613.0,0.0,65751042.0,9615.0,5369260.0
13:47:39,3691778.5,34279.791666666664,0.0,124590276.0,311107732.0,783964767198.5416,372035821964.6667,1803469676473.5,48221314268.75,129966050983.0,308425970165.5,1463267132933.5,2148439409.5,11953424768.0,11014566.8,110705.0,2404221.0,782613.0,0.0,65751042.0,9615.0,5369260.0
13:57:39,3691778.5,34279.791666666664,0.0,124590276.0,311107732.0,783964767198.5416,372035821964.6667,1803469676473.5,48221314268.75,129966050983.0,308425970165.5,1463267132933.5,2148439409.5,11953424768.0,11014566.8,110705.0,2404221.0,782613.0,0.0,65751042.0,9615.0,5369260.0
14:07:39,3691778.5,34279.791666666664,0.0,124590276.0,311107732.0,783964767198.5416,372035821964.6667,1803469676473.5,48221314268.75,129966050983.0,308425970165.5,1463267132933.5,2148439409.5,11953424768.0,11014566.8,110705.0,2404221.0,782613.0,0.0,65751042.0,9615.0,5369260.0
14:17:39,3691778.5,34279.791666666664,0.0,124590276.0,311107732.0,783964767198.5416,372035821964.6667,1803469676473.5,48221314268.75,129966050983.0,308425970165.5,1463267132933.5,2148439409.5,11953424768.0,11014566.8,110705.0,2404221.0,782613.0,0.0,65751042.0,9615.0,5369260.0
14:27:39,3691778.5,34279.791666666664,0.0,124590276.0,311107732.0,783964767198.5416,372035821964.6667,1803469676473.5,48221314268.75,129966050983.0,308425970165.5,1463267132933.5,2148439409.5,11953424768.0,11014566.8,110705.0,2404221.0,782613.0,0.0,65751042.0,9615.0,5369260.0
13:17:39,3783967.25,42851.041666666664,0.0,125020310.0,312179202.0,983827782084.2084,461233859352.875,2260820469425.75,60512613186.5,146297635556.0,387269610211.25,1830021555370.5,2181956129.5,11923526400.0,11133952.4,110705.0,2419318.5,818888.0,0.0,65751042.0,9615.0,5504637.0
13:27:39,3783967.25,42851.041666666664,0.0,125020310.0,312179202.0,983827782084.2084,461233859352.875,2260820469425.75,60512613186.5,146297635556.0,387269610211.25,1830021555370.5,2181956129.5,11923526400.0,11133952.4,110705.0,2419318.5,818888.0,0.0,65751042.0,9615.0,5504637.0
13:37:39,3783967.25,42851.041666666664,0.0,125020310.0,312179202.0,983827782084.2084,461233859352.875,2260820469425.75,60512613186.5,146297635556.0,387269610211.25,1830021555370.5,2181956129.5,11923526400.0,11133952.4,110705.0,2419318.5,818888.0,0.0,65751042.0,9615.0,5504637.0
13:47:39,3783967.25,42851.041666666664,0.0,125020310.0,312179202.0,983827782084.2084,461233859352.875,2260820469425.75,60512613186.5,146297635556.0,387269610211.25,1830021555370.5,2181956129.5,11923526400.0,11133952.4,110705.0,2419318.5,818888.0,0.0,65751042.0,9615.0,5504637.0
13:57:39,3783967.25,42851.041666666664,0.0,125020310.0,312179202.0,983827782084.2084,461233859352.875,2260820469425.75,60512613186.5,146297635556.0,387269610211.25,1830021555370.5,2181956129.5,11923526400.0,11133952.4,110705.0,2419318.5,818888.0,0.0,65751042.0,9615.0,5504637.0
14:07:39,3783967.25,42851.041666666664,0.0,125020310.0,312179202.0,983827782084.2084,461233859352.875,2260820469425.75,60512613186.5,146297635556.0,387269610211.25,1830021555370.5,2181956129.5,11923526400.0,11133952.4,110705.0,2419318.5,818888.0,0.0,65751042.0,9615.0,5504637.0
14:17:39,3783967.25,42851.041666666664,0.0,125020310.0,312179202.0,983827782084.2084,461233859352.875,2260820469425.75,60512613186.5,146297635556.0,387269610211.25,1830021555370.5,2181956129.5,11923526400.0,11133952.4,110705.0,2419318.5,818888.0,0.0,65751042.0,9615.0,5504637.0
14:27:39,3783967.25,42851.041666666664,0.0,125020310.0,312179202.0,983827782084.2084,461233859352.875,2260820469425.75,60512613186.5,146297635556.0,387269610211.25,1830021555370.5,2181956129.5,11923526400.0,11133952.4,110705.0,2419318.5,818888.0,0.0,65751042.0,9615.0,5504637.0
13:17:39,3937412.0,51422.208333333336,0.0,125449844.0,313249424.0,1183643734225.7083,550215653007.6666,2719379909048.0,72777829546.125,160273295170.0,466502788223.25,2196286290149.0,2215489931.5,11893530240.0,11252353.6,110705.0,2435320.5,853813.0,0.0,65751042.0,9610.0,5705684.0
13:27:39,3937412.0,51422.208333333336,0.0,125449844.0,313249424.0,1183643734225.7083,550215653007.6666,2719379909048.0,72777829546.125,160273295170.0,466502788223.25,2196286290149.0,2215489931.5,11893530240.0,11252353.6,110705.0,2435320.5,853813.0,0.0,65751042.0,9610.0,5705684.0
13:37:39,3937412.0,51422.208333333336,0.0,125449844.0,313249424.0,1183643734225.7083,550215653007.6666,2719379909048.0,72777829546.125,160273295170.0,466502788223.25,2196286290149.0,2215489931.5,11893530240.0,11252353.6,110705.0,2435320.5,853813.0,0.0,65751042.0,9610.0,5705684.0
13:47:39,3937412.0,51422.208333333336,0.0,125449844.0,313249424.0,1183643734225.7083,550215653007.6666,2719379909048.0,72777829546.125,160273295170.0,466502788223.25,2196286290149.0,2215489931.5,11893530240.0,11252353.6,110705.0,2435320.5,853813.0,0.0,65751042.0,9610.0,5705684.0
13:57:39,3937412.0,51422.208333333336,0.0,125449844.0,313249424.0,1183643734225.7083,550215653007.6666,2719379909048.0,72777829546.125,160273295170.0,466502788223.25,2196286290149.0,2215489931.5,11893530240.0,11252353.6,110705.0,2435320.5,853813.0,0.0,65751042.0,9610.0,5705684.0
14:07:39,3937412.0,51422.208333333336,0.0,125449844.0,313249424.0,1183643734225.7083,550215653007.6666,2719379909048.0,72777829546.125,160273295170.0,466502788223.25,2196286290149.0,2215489931.5,11893530240.0,11252353.6,110705.0,2435320.5,853813.0,0.0,65751042.0,9610.0,5705684.0
14:17:39,3937412.0,51422.208333333336,0.0,125449844.0,313249424.0,1183643734225.7083,550215653007.6666,2719379909048.0,72777829546.125,160273295170.0,466502788223.25,2196286290149.0,2215489931.5,11893530240.0,11252353.6,110705.0,2435320.5,853813.0,0.0,65751042.0,9610.0,5705684.0
14:27:39,3937412.0,51422.208333333336,0.0,125449844.0,313249424.0,1183643734225.7083,550215653007.6666,2719379909048.0,72777829546.125,160273295170.0,466502788223.25,2196286290149.0,2215489931.5,11893530240.0,11252353.6,110705.0,2435320.5,853813.0,0.0,65751042.0,9610.0,5705684.0
13:17:39,4039099.25,59993.458333333336,0.0,125885812.0,314335563.0,1383452468590.375,639539728042.5,3178194539380.0,85026461124.375,170757505056.0,545941508225.5,2562577301841.5,3593289715.0,11863409280.0,11358868.0,110740.0,2451522.5,886662.0,0.0,65751042.0,9594.0,5852694.0
13:27:39,4039099.25,59993.458333333336,0.0,125885812.0,314335563.0,1383452468590.375,639539728042.5,3178194539380.0,85026461124.375,170757505056.0,545941508225.5,2562577301841.5,3593289715.0,11863409280.0,11358868.0,110740.0,2451522.5,886662.0,0.0,65751042.0,9594.0,5852694.0
13:37:39,4039099.25,59993.458333333336,0.0,125885812.0,314335563.0,1383452468590.375,639539728042.5,3178194539380.0,85026461124.375,170757505056.0,545941508225.5,2562577301841.5,3593289715.0,11863409280.0,11358868.0,110740.0,2451522.5,886662.0,0.0,65751042.0,9594.0,5852694.0
13:47:39,4039099.25,59993.458333333336,0.0,125885812.0,314335563.0,1383452468590.375,639539728042.5,3178194539380.0,85026461124.375,170757505056.0,545941508225.5,2562577301841.5,3593289715.0,11863409280.0,11358868.0,110740.0,2451522.5,886662.0,0.0,65751042.0,9594.0,5852694.0
13:57:39,4039099.25,59993.458333333336,0.0,125885812.0,314335563.0,1383452468590.375,639539728042.5,3178194539380.0,85026461124.375,170757505056.0,545941508225.5,2562577301841.5,3593289715.0,11863409280.0,11358868.0,110740.0,2451522.5,886662.0,0.0,65751042.0,9594.0,5852694.0
14:07:39,4039099.25,59993.458333333336,0.0,125885812.0,314335563.0,1383452468590.375,639539728042.5,3178194539380.0,85026461124.375,170757505056.0,545941508225.5,2562577301841.5,3593289715.0,11863409280.0,11358868.0,110740.0,2451522.5,886662.0,0.0,65751042.0,9594.0,5852694.0
14:17:39,4039099.25,59993.458333333336,0.0,125885812.0,314335563.0,1383452468590.375,639539728042.5,3178194539380.0,85026461124.375,170757505056.0,545941508225.5,2562577301841.5,3593289715.0,11863409280.0,11358868.0,110740.0,2451522.5,886662.0,0.0,65751042.0,9594.0,5852694.0
14:27:39,4039099.25,59993.458333333336,0.0,125885812.0,314335563.0,1383452468590.375,639539728042.5,3178194539380.0,85026461124.375,170757505056.0,545941508225.5,2562577301841.5,3593289715.0,11863409280.0,11358868.0,110740.0,2451522.5,886662.0,0.0,65751042.0,9594.0,5852694.0
