Cycle,Block device statistics (per device),Scheduler accounting (per CPU),Infiniband usage (default),Infiniband usage (ext),InfiniBand usage (sw),Intel Haswell Processor (HSW) (per core),intel_hsw_cbo,intel_hsw_hau,intel_hsw_imc,intel_hsw_pcu,intel_hsw_qpi,intel_hsw_r2pci,intel_rapl,Memory usage (per socket),Network device usage (per device),NFS system usage,NUMA statistics (per socket),Process statistics,SysV shared memory segment usage,Ram-backed filesystem usage (per mount),Dentry/file/inode cache usage,Virtual memory statistics
07:32:39,498382.5,34279.541666666664,2301.0,3010054.0,7504887.0,297386163015.4167,127531148380.5,726561126732.75,3334506962.25,0.0,7091934832.0,422554492587.0,717312846.5,9494660736.0,301536.4,12915.666666666666,73688.0,129905.0,0.0,0.0,40614.0,614586.0
07:42:39,498382.5,34279.541666666664,2301.0,3010054.0,7504887.0,297386163015.4167,127531148380.5,726561126732.75,3334506962.25,0.0,7091934832.0,422554492587.0,717312846.5,9494660736.0,301536.4,12915.666666666666,73688.0,129905.0,0.0,0.0,40614.0,614586.0
07:52:39,498382.5,34279.541666666664,2301.0,3010054.0,7504887.0,297386163015.4167,127531148380.5,726561126732.75,3334506962.25,0.0,7091934832.0,422554492587.0,717312846.5,9494660736.0,301536.4,12915.666666666666,73688.0,129905.0,0.0,0.0,40614.0,614586.0
06:52:38,584799.5,42849.958333333336,2855.0,3751220.0,9352980.0,371749686037.875,159335975945.91666,908195516577.75,4160018560.125,0.0,8845511095.75,527944195386.5,728575475.0,9494809216.0,376120.2,12915.666666666666,89065.0,161326.0,0.0,0.0,40614.0,721956.0
07:02:39,584799.5,42849.958333333336,2855.0,3751220.0,9352980.0,371749686037.875,159335975945.91666,908195516577.75,4160018560.125,0.0,8845511095.75,527944195386.5,728575475.0,9494809216.0,376120.2,12915.666666666666,89065.0,161326.0,0.0,0.0,40614.0,721956.0
07:12:39,584799.5,42849.958333333336,2855.0,3751220.0,9352980.0,371749686037.875,159335975945.91666,908195516577.75,4160018560.125,0.0,8845511095.75,527944195386.5,728575475.0,9494809216.0,376120.2,12915.666666666666,89065.0,161326.0,0.0,0.0,40614.0,721956.0
07:22:39,584799.5,42849.958333333336,2855.0,3751220.0,9352980.0,371749686037.875,159335975945.91666,908195516577.75,4160018560.125,0.0,8845511095.75,527944195386.5,728575475.0,9494809216.0,376120.2,12915.666666666666,89065.0,161326.0,0.0,0.0,40614.0,721956.0
07:32:39,584799.5,42849.958333333336,2855.0,3751220.0,9352980.0,371749686037.875,159335975945.91666,908195516577.75,4160018560.125,0.0,8845511095.75,527944195386.5,728575475.0,9494809216.0,376120.2,12915.666666666666,89065.0,161326.0,0.0,0.0,40614.0,721956.0
07:42:39,584799.5,42849.958333333336,2855.0,3751220.0,9352980.0,371749686037.875,159335975945.91666,908195516577.75,4160018560.125,0.0,8845511095.75,527944195386.5,728575475.0,9494809216.0,376120.2,12915.666666666666,89065.0,161326.0,0.0,0.0,40614.0,721956.0
07:52:39,584799.5,42849.958333333336,2855.0,3751220.0,9352980.0,371749686037.875,159335975945.91666,908195516577.75,4160018560.125,0.0,8845511095.75,527944195386.5,728575475.0,9494809216.0,376120.2,12915.666666666666,89065.0,161326.0,0.0,0.0,40614.0,721956.0
06:52:38,673822.75,51420.458333333336,3428.0,4499941.0,11219639.0,446118919886.125,191205151799.375,1089837582563.25,4987324118.25,0.0,10604514782.0,633570807223.5,739836854.5,9494956288.0,453075.0,12915.666666666666,104424.0,193582.0,0.0,0.0,40598.0,832047.0
07:02:39,673822.75,51420.458333333336,3428.0,4499941.0,11219639.0,446118919886.125,191205151799.375,1089837582563.25,4987324118.25,0.0,10604514782.0,633570807223.5,739836854.5,9494956288.0,453075.0,12915.666666666666,104424.0,193582.0,0.0,0.0,40598.0,832047.0
07:12:39,673822.75,51420.458333333336,3428.0,4499941.0,11219639.0,446118919886.125,191205151799.375,1089837582563.25,4987324118.25,0.0,10604514782.0,633570807223.5,739836854.5,9494956288.0,453075.0,12915.666666666666,104424.0,193582.0,0.0,0.0,40598.0,832047.0
07:22:39,673822.75,51420.458333333336,3428.0,4499941.0,11219639.0,446118919886.125,191205151799.375,1089837582563.25,4987324118.25,0.0,10604514782.0,633570807223.5,739836854.5,9494956288.0,453075.0,12915.666666666666,104424.0,193582.0,0.0,0.0,40598.0,832047.0
07:32:39,673822.75,51420.458333333336,3428.0,4499941.0,11219639.0,446118919886.125,191205151799.375,1089837582563.25,4987324118.25,0.0,10604514782.0,633570807223.5,739836854.5,9494956288.0,453075.0,12915.666666666666,104424.0,193582.0,0.0,0.0,40598.0,832047.0
07:42:39,673822.75,51420.458333333336,3428.0,4499941.0,11219639.0,446118919886.125,191205151799.375,1089837582563.25,4987324118.25,0.0,10604514782.0,633570807223.5,739836854.5,9494956288.0,453075.0,12915.666666666666,104424.0,193582.0,0.0,0.0,40598.0,832047.0
07:52:39,673822.75,51420.458333333336,3428.0,4499941.0,11219639.0,446118919886.125,191205151799.375,1089837582563.25,4987324118.25,0.0,10604514782.0,633570807223.5,739836854.5,9494956288.0,453075.0,12915.666666666666,104424.0,193582.0,0.0,0.0,40598.0,832047.0
